developer,year,items_qty,free_qty
Gas Powered Games,2002,1,0
Gas Powered Games,2005,1,0
Gas Powered Games,2007,1,0
Gas Powered Games,2010,2,0
Gas Powered Games,2011,1,0
"Gaslamp Games, Inc.",2011,2,0
"Gaslamp Games, Inc.",2012,2,0
Gateway Interactive,2015,1,0
"Gateway Interactive,Chipzel",2015,1,0
Gatling Goat Studios,2015,1,0
Gatling Goat Studios,2016,1,0
Gato Salvaje S.L.,2014,1,0
Gato Salvaje S.L.,2015,2,0
Gato Salvaje S.L.,2016,1,0
Gaute Heggen,2017,1,0
Gaweb Studio,2016,1,0
Gawkfish Studios,2016,1,0
Gawkfish Studios,2017,1,0
Gazzapper Games,2017,1,0
Gear Worx Productions,2017,1,0
"GearBox Software,Aspyr (Mac &amp; Linux)",2012,2,0
"GearBox Software,Aspyr (Mac &amp; Linux)",2013,2,0
Gearbox Software,1999,1,0
Gearbox Software,2001,1,0
Gearbox Software,2005,2,0
Gearbox Software,2008,1,0
Gearbox Software,2009,2,0
Gearbox Software,2010,3,0
Gearbox Software,2011,2,0
Gearbox Software,2013,19,0
Gearbox Software,2016,2,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,5,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2013,27,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2014,1,0
"Gearbox Software,Aspyr (Mac)",2015,1,0
Gears for Breakfast,2017,2,0
Geek Sloth Games,2015,1,0
Geeta Games,2013,1,0
GeexGames,2015,1,0
Gemi Games,2017,1,0
Genee Network,2014,1,0
General Arcade,1997,1,0
"General Arcade,Abstraction Games",2017,1,0
General Interactive Co.,2017,1,0
Generic Game Studios LLC,2017,1,0
Genetix Studio,2015,1,0
Geniaware Srl,2013,4,0
Gentle Ghouls,2016,1,0
Gentleman Squid Studio,2014,1,0
Gentlymad,2015,3,0
"Geoff ""Zag"" Keene",2016,1,0
Geoff Keighley,2011,1,0
Geoff Keighley,2013,1,0
Geoff Keighley,2014,1,0
Geoff Nagy,2017,1,0
Geojitsu,2016,2,0
Geomertex,2016,1,0
George Batchelor,2017,2,0
George Neguceanu,2015,1,0
"Georgy Topalo,Simeon Simeonich",2016,1,0
Gerald David Becker,2011,1,1
Gergely Kovács &amp; Bálint Mikó,2017,1,0
"Gergely Zsolnay,Richard Markos",2015,1,0
"German Airports Team,Aerosoft GmbH",2014,1,0
"German Airports Team,Caipirinha Games,Omar Masroor",2017,1,0
"German Airports Team,Omar Masroor,Caipirinha Games",2017,1,0
Gestalt Development Studio,2017,1,0
Gestmorph Games,2016,1,1
Gestmorph Games,2017,1,0
Get Color Games,2017,1,0
GexagonVR,2017,2,1
Ghost Crab Games,2014,1,0
Ghost Machine,2015,1,0
Ghost Ship Studios,2016,1,0
Ghost Ship Studios,2017,1,0
Ghost Time Games,2017,2,0
Ghost Town Games Ltd.,2016,2,0
GhostShark,2015,1,0
Ghostbutter,2017,2,0
Ghulam Jewel,2018,1,0
Giant Army,2011,1,0
Giant Box Games,2014,1,0
Giant Enemy Labs,2015,1,0
Giant Fox,2016,1,0
Giant Fox Studios,2016,1,0
Giant Goblin Studio,2016,2,0
Giant Margarita,2016,1,0
Giant Margarita,2017,1,0
Giant Spacekat,2016,2,0
Giant Sparrow,2017,2,0
Giant Squid,2016,1,0
Giant Squid,2017,1,0
Giants Software,2010,2,0
Giants Software,2011,3,0
Giants Software,2012,2,0
Giants Software,2013,5,0
Giants Software,2014,5,0
Giants Software,2015,2,0
Giants Software,2016,2,0
Giants Software,2017,3,0
Gigantoraptor Games,2017,2,1
Gigatross Games,2015,5,1
Gigatross Games,2017,1,0
Gilded Skull Games,2017,1,0
Gilles Schaeck,2017,1,0
Ginger Labs LLC,2015,1,0
Giorgi Abelashvili,2015,2,0
Giorgi Abelashvili,2017,1,0
"Girls Make Games,The Team Who Must Not Be Named,LearnDistrict, Inc.",2016,1,0
Givit Game Studios (Pty) Ltd,2017,1,0
Gl33k,2014,1,0
Glacicle,2016,1,0
Glass Bottom Games,2013,2,0
Glass Bottom Games,2015,2,0
Glass Isle Entertainment,2017,1,0
Glass Knuckle Games,2014,2,0
Glass Knuckle Games,2016,1,0
GlassCats,2017,1,0
Glenn Main,2016,1,0
"Glitchless, LLC",2008,1,1
Glitchy Pixel,2014,1,0
Global Empire Soft,2015,1,0
Globall Art,2017,3,0
Gloomywood,2017,2,0
Glow Games Studio,2016,1,0
Glowforth,2014,1,0
Glowing Quartz Indie,2017,1,0
Glowstick Entertainment,2015,1,0
Glyph Worlds,2017,1,1
GlyphX Games,2005,1,0
Gnarled Scar Manipulations,2015,1,1
Gneu LLC,2014,1,0
Gneu LLC,2015,1,0
Gnomic Studios,2015,1,0
Go Dark Studios,2016,1,0
GoBit Games,2007,1,0
GoBit Games,2009,1,0
GoBit Games,2016,1,0
Goatee Games,2015,1,0
Goatee Games,2017,1,0
Gobbo Games,2017,2,0
Goblinz,2016,1,0
Goblinz Studio,2016,1,0
Goblinz Studio,2017,4,1
"God Inspired Games,Alkain Studios LLC",2017,1,0
Goddard Games,2017,1,0
Godot Engine,2016,1,1
GoeX GameS,2016,1,0
GoeX GameS,2017,1,0
Gogii,2007,1,0
Gogii,2008,1,0
Gogii,2012,1,0
Gogii Games,2007,1,0
Gogii Games,2008,1,0
Gogii Games,2010,3,0
Gogii Games,2012,1,0
Gogii Games,2014,10,0
"Gogii Games,World-Loom",2016,1,0
Gogiii,2009,1,0
Going Loud Studios,2013,1,0
Going Loud Studios,2017,1,0
GoingForwardTeam,2017,1,0
Gojira,2014,1,0
Goldbar Games,2017,2,2
Golden Age Creative,2017,2,0
Golden Bear's GAMEWORKS,2017,3,0
Golden Gear Games,2015,1,0
Golden Ruby Games,2015,1,0
Golden Unicorn Gaming Inc,2017,1,0
GoldenGod Games,2016,1,0
GoldenGod Games,2017,1,0
Goldhawk Interactive,2014,1,0
Goldsaucer Ltd,2017,1,0
GolemLabs,2004,1,0
GolemLabs,2017,1,0
Golgoth Studio,2012,1,0
Gone North Games,2014,1,0
Gone North Games,2015,1,0
Gone North Games,2016,1,0
GooDCrafter,2016,1,0
GooDCrafter,2017,2,0
Good Catch Games,2015,1,0
"Good Day Games,NYX Digital",2015,1,0
Good Games,2014,1,0
Good Games,2016,4,1
"Good Games,OXON Game Studio",2016,1,0
"Good Morning, Commander",2015,2,0
GoodVole,2015,2,0
Goodwolf Studio,2017,2,0
Gopherwood Studios LLC,2017,1,0
Gorbachev V.A.,2017,1,0
Gordon Little,2016,1,0
Gosatsu Visual Novels,2016,2,0
"Gothic Labs,The Lordz Games Studio",2017,1,0
GrabTheGames Studios,2016,1,0
Gradual Games,2016,1,0
Graduate Games,2016,1,0
Graffiti,1995,1,0
Graffiti,1996,1,0
Graham Dodge,2017,1,0
Graham Garven,2017,1,0
Grand Cauldron,2017,1,0
Grandma Studios,2016,1,0
Grandma Studios,2017,1,0
Grandpa Pixel,2015,1,0
GraphXGames,2017,1,0
Graphite Lab,2017,2,0
Graphium Studio,2017,1,0
Grave Danger Games,2017,1,0
Graveck,2014,1,0
Graviteam,2012,1,0
Graviteam,2014,8,0
Graviteam,2015,2,0
Graviteam,2016,4,0
Graviteam,2017,1,0
Gravity Interactive,2003,1,1
Gravity Interactive,2010,1,1
Gravity Interactive,2012,1,0
Gravity Interactive,2017,1,1
Gravity Whale Games,2017,2,0
"Gravity, Inc.",2013,5,1
"Gravvit Ltd,Forbes  Consult Ltd",2014,12,1
"Gravvit Ltd,Forbes  Consult Ltd",2015,6,0
"Gravvit Ltd,Forbes Consult Ltd",2014,1,0
Gray Fin Studios,2016,2,0
Gray Matter Studios,2001,1,0
Gray Matter Studios,2004,1,0
Great Boolean,2016,1,0
Great Cogs,2015,1,0
Great God,2017,1,0
Great Northerner,2015,3,0
Great War Team,2014,2,0
Great War Team,2015,10,0
Great War Team,2016,2,1
Great War Team,2017,2,0
GreatherGames,2016,1,0
GreatherGames,2017,1,0
Green Dinosaur Games,2017,1,0
Green Lava Studios,2014,4,0
Green Lava Studios,2016,1,0
Green Moss Game,2017,1,0
Green Sauce Games,2015,1,0
Green Sauce Games,2016,3,0
Green Sauce Games,2017,1,0
Green Sawdust,2016,2,0
"Green Willow Games, LLC",2017,2,0
Green127,2016,1,0
GreenGasGames,2017,1,0
Greenheart Games,2013,1,0
Greenolor Studio,2016,1,0
Greeny Games Studio,2016,1,0
Greg Sergeant,2017,1,0
Gregor Panič,2016,1,0
"Gregory Avery-Weir,Melissa Avery-Weir",2013,2,0
Gremlin Interactive,1993,1,0
Gremlin Interactive,1996,2,0
"Gremlin Interactive,Interplay Entertainment",1997,1,0
"Gremlin Interactive,The Software Refinery",1995,1,0
GrendelGames,2010,1,0
Grey Alien Games,2015,2,0
Grey Alien Games,2016,1,0
Grey Alien Games,2017,2,0
Grey Dog Software,2015,5,0
Grey Dog Software,2016,1,0
Grey Gods,2017,2,2
Grey Havens,2011,1,1
Grey Havens,2012,2,0
"Grey Havens, LLC",2017,4,1
Grey Wizard Innovative,2016,1,0
Grey Wolf Entertainment,2017,1,0
GreyLight Entertainment,2015,1,0
Greyborn Studios,2017,1,0
Greyman Studios,2017,1,0
Grid Game,2017,1,0
Grid Sage Games,2017,1,0
Gridlock Interactive,2016,1,0
Griffin Snow,2017,1,0
Grigory Everstov,2016,1,0
"Grimlore Games,THQ Nordic",2017,2,0
"Grimm Bros, LLC",2015,1,0
Grimnir Media,2017,1,0
Grimwood Team,2017,2,0
Grindstone Interactive,2017,2,1
Grip Games,2014,1,0
"Grip Games,3Division",2015,2,0
Grip Top Games,2017,1,0
Griptonite Games,2009,1,0
GrisGris,2016,1,0
Gritfish,2016,4,0
Grizlikyt,2016,1,0
Grizlikyt,2017,1,0
Grizzly Wolf Games LLC,2015,1,0
GrizzlyGames,2017,1,0
Gromada,2003,1,0
"Gromada,Buka Entertainment",2003,1,0
Groove Jones LLC,2016,10,0
Ground Control Studios,2016,1,0
Ground Shatter,2015,1,0
Ground Up Games Pty Ltd ®,2016,1,0
GrowFall Studios,2017,1,0
Growing Grass Studio,2017,1,0
Grundislav Games,2014,2,0
Grynsoft,2014,1,0
Grynsoft,2015,1,0
Grzegorz Slazinski,2008,1,1
Grégory Joerger,2017,1,0
GuGames Development,2015,1,0
Guard Crush Games,2015,2,0
Guerilla Tea Games,2016,1,0
Guerrilla Bandit,2015,1,0
"Guilherme Nunes Barbosa,Lennie Svensson,Morgan Andersson",2015,1,0
"Gunfire Games,Vigil Games,THQ Nordic",2015,2,0
"Gungrounds,Mad Head Games",2017,1,0
Gunia Studios,2017,1,0
Gunnar Games,2012,1,0
Gunnar Games,2013,2,0
Gunnar Games,2015,1,0
Gunnar Games,2016,1,0
"Gunnar Games, Inc.",2011,1,0
Gunsquad,2017,2,0
GuraShop,2016,1,0
GuraShop,2017,3,0
Guru Games,2015,3,1
Guru Games,2016,3,1
Gustav,2017,1,0
"Gustav ""Goffa"" Söderström",2016,1,0
Guy Bits Games,2017,1,0
Guys From Andromeda LLC,2015,1,0
H L Nunnelly,2017,1,0
HA Studio Ltd.,2015,1,0
HA Studio Ltd.,2016,2,0
HA Studio Ltd.,2017,1,0
"HANBITSOFT, INC.,IMC GAMES CO.,LTD.",2007,1,1
HB Studios,2015,2,0
HB Studios,2017,3,0
HCP Games,2014,1,0
HCP Games,2015,1,0
HE SAW,2015,1,0
HEY,2016,2,0
HFM Games,2016,3,0
HFM Games,2017,2,0
HGames-ArtWorks,2016,1,0
HIGHKEY Games,2016,1,0
HIPIX,2017,2,0
HJO Creations,2016,1,0
HJO Creations,2017,1,0
HKFiftyOne Games,2015,1,0
HKFiftyOne Games,2016,1,0
HL-Galgame,2017,2,0
HUNTERS,2017,3,0
HUSH Interactive,2016,1,0
HYPYRYL,2015,1,0
Hackerguild LLC,2017,1,0
Haemimont Games,2004,1,0
Haemimont Games,2008,1,0
Haemimont Games,2009,2,0
Haemimont Games,2010,1,0
Haemimont Games,2011,1,0
Haemimont Games,2013,6,0
Haemimont Games,2014,6,0
Haemimont Games,2015,12,0
Haemimont Games,2017,2,0
"Haemimont Games,Feral Interactive (Mac)",2011,2,0
"Haemimont Games,Feral Interactive (Mac)",2012,5,0
"Haemimont Games,Feral Interactive (Mac)",2013,4,0
Haggard Games,2007,1,0
Haggard Games,2009,1,0
Hail Mary Games,2017,1,0
Hailstorm Games,2014,1,0
Hajime Doujin Circle,2015,2,0
"Hakki Ozturk,Halil Ibrahim Ozturk",2017,1,0
Hako Games,2017,1,0
"Half-Face Production,Nova Dimension",2017,2,0
Halfbus,2015,1,0
Halisson,2016,2,0
"Halisson,badchrono",2016,1,0
Halissoni,2016,1,0
Halissoni,2017,2,0
Hallid Games,2017,1,0
Halycon Media,2015,1,0
Halycon Media,2016,2,0
Halycon Media,2017,4,0
Halycon Media GmbH &amp; Co. KG,2013,1,0
Hammer Games,2017,2,0
Hammer Glass Studio,2015,1,0
Hammer Glass Studio,2016,1,0
Hammer Labs,2013,1,0
Hammer Labs,2015,2,0
Hammerfall Publishing,2015,2,0
Hammerspace Games,2015,1,0
"Hammerware, s.r.o.",2015,1,0
Hampus Bankler,2017,1,0
Hamsters Gaming,2017,2,0
Hanabira,2015,1,0
Hanabira,2016,1,0
Hanaji Games,2015,1,0
Hanakai Studio,2017,1,0
Hanako Games,2010,1,0
Hanako Games,2012,1,0
Hanako Games,2013,1,0
Hanako Games,2015,2,0
Hand Cannon Games,2017,1,0
HandMade Game,2014,1,0
HandMade Game,2015,1,0
Handelabra Games Inc.,2014,1,0
Handelabra Games Inc.,2015,8,0
Handelabra Games Inc.,2016,7,0
Handelabra Games Inc.,2017,4,0
Handle Order,2017,1,0
Handsome Dragon Games,2016,2,0
Handsome Games,2014,1,0
HandyGames,2015,2,0
HandyGames,2016,2,0
Handyman Studios,2015,1,0
Hangar 13,2016,2,0
Hangar 13,2017,3,0
"Hangar 13,Aspyr (Mac)",2016,1,0
Hannes Delbeke,2017,1,0
Hannibal Stuff,2017,2,1
Hapa Games,2014,1,0
Happy Artist,2013,1,0
Happy Artist Games,2014,1,0
Happy Badger Studio,2017,1,0
Happy Hobgoblin,2017,1,0
Happy Polygon,2016,1,0
Happy Pony Land,2016,1,0
Happy Robot Games,2017,1,0
Happy Square Productions,2016,1,0
Happy Tuesday,2016,1,0
HappyGiant,2015,1,0
Happyrock Studios,2017,1,0
Harbinger Beard,2016,1,0
HardHead Games,2017,1,0
Hardsuit Labs,2012,1,1
Hardtalk Studio,2017,1,0
Harebrained Schemes,2013,1,0
Harebrained Schemes,2014,1,0
Harebrained Schemes,2015,2,0
Hariharan S,2017,1,0
Harmonious Games,2017,1,0
"Harmonix Music Systems, Inc",2014,2,0
Harmonize Studios,2016,1,0
Harotobira,2016,1,0
Harrison Walters,2015,1,0
Harrison Went,2017,1,0
Harry Gill,2017,1,1
Hart Laboratories LLC,2017,1,0
Haruneko Entertainment,2014,2,0
Harvester Games,2012,1,0
Harvester Games,2015,1,0
Harvester Games,2016,2,0
Hashbang Games,2013,1,0
"Hashplay, Inc.",2017,1,0
"Hassey Enterprises, Inc.",2010,1,0
"Hassey Enterprises, Inc.",2012,1,0
"Hassey Enterprises, Inc.",2014,2,1
"Hassey Enterprises, Inc.",2016,11,1
HateBit,2016,1,0
HateBit,2017,1,0
Hatfuls Games,2017,1,0
Haunted Bees Productions,2016,1,0
"Haven Made,craigz",2017,1,0
Havishamone Games,2016,2,0
Hazardous Software Inc.,2011,2,0
Haze Games,2016,1,0
Hcor3,2017,1,0
He Wenjie,2017,1,0
HeR Interactive,2000,1,0
HeR Interactive,2001,2,0
HeR Interactive,2002,2,0
HeR Interactive,2003,2,0
HeR Interactive,2004,2,0
HeR Interactive,2005,2,0
HeR Interactive,2006,2,0
HeR Interactive,2007,2,0
HeR Interactive,2008,2,0
HeR Interactive,2009,3,0
HeR Interactive,2010,4,0
HeR Interactive,2011,2,0
HeR Interactive,2012,1,0
HeR Interactive,2013,1,0
HeR Interactive,2014,2,0
HeR Interactive,2015,1,0
"HeR Interactive, Inc.",2012,1,0
"HeR Interactive, Inc.",2013,1,0
HeX,2017,2,0
Headfirst Productions,2006,1,0
Headless Wizard,2015,2,0
Headup Games / Crenetic,2011,1,0
Headup Games / Radon Labs,2010,1,0
"Headup Games,Clockstone",2010,1,0
"Headup Games,Silent Dreams",2010,1,0
"Headup Games,Silent Dreams",2014,1,0
"Headup Games,Studio Fizbin",2014,1,0
Heart Machine,2016,2,0
Heart Shaped Games LLC,2015,2,0
Heart Shaped Games LLC,2016,1,0
Heartbit Interactive,2011,1,0
Heartbit Interactive,2012,1,0
Heartbit Interactive,2016,1,0
Heartfelt Games LLC,2017,2,0
Hearthfire Studios,2014,1,0
Heartomics,2016,2,0
Heatblur Simulations,2017,1,0
Heatbox Games,2017,1,0
Heathen Engineering,2016,1,0
Heaven Brotherhood,2017,2,0
Heavy Key Studios,2016,1,0
Heavy Spectrum Limited,2017,1,0
Hebi Studios,2017,1,0
Hedgehog Game Studios,2017,1,0
Heero,2017,1,0
Heisenberg Entertainment,2016,1,0
Heliocentric Studios,2015,1,0
Heliocentric Studios,2016,2,0
Helios Production,2017,1,0
HelixFox Games,2016,1,0
Hell Squirrel Games,2016,1,0
Hella Games Entertainment,2014,1,0
Hellbent Games,2015,1,0
HellconX© Studio's,2016,1,1
HellconX™ Games,2016,3,0
Hello Games,2013,3,0
Hello Games,2016,1,0
Hello There AB,2015,2,0
Hello There AB,2016,2,0
Hellride Games,2017,1,0
Hellscape Games,2015,1,0
Helmet Games,2013,1,1
Helmi Bastami,2017,1,0
Helsinki Noir,2015,1,0
Heluo Studio,2016,1,0
Heluo Studio,2017,2,1
Hemball Studios,2017,1,0
Hemisphere Games,2009,1,0
Hen Wen Studio,2017,1,0
Henchman &amp; Goon,2015,2,0
"Henri Osbourne,Giovanna Lopes",2017,1,0
"Henrique Pegacha,Rafael Lima,Nuno Guerreiro",2012,1,0
Hepta Games,2016,1,0
Her Interactive,2009,1,0
Herbi Games,2016,1,0
Here Be Dragonz,2015,1,0
Hermes Interactive,2017,1,0
Hero Game,2017,1,0
HeroCraft,2016,4,0
HeroCraft,2017,5,0
HeroCraft Krasnodar,2015,1,0
Heroes Productions,2017,1,0
Heroic Games,2016,1,1
Herrero Games,2015,1,0
Herrero Games,2016,2,0
Hesketh Studios,2015,2,0
Heuristic Park,2005,1,0
Hex Entertainment,2016,4,0
Hex Entertainment,2017,3,0
Hex Keep,2014,1,0
HexWar Games,2016,7,0
HexWar Games,2017,19,1
HexWar Games Ltd,2017,1,0
Hexage,2014,1,0
Hexage,2016,1,0
Hexagons Studio,2017,1,0
Hexdragonal Games,2015,1,1
Hexdraw,2017,2,0
Hexecutable,2016,1,0
Heydeck Games,2013,1,0
Hi-Rez Studios,2012,1,1
Hi-Rez Studios,2015,2,1
Hi-Rez Studios,2016,2,1
Hi-Rez Studios,2017,7,2
HiFi Technologies,2015,1,0
Hibernian Workshop,2018,1,0
Hidden Achievement LLC,2017,5,0
Hidden Nature Design,2016,1,0
Hidden Path Entertainment,2008,1,0
Hidden Path Entertainment,2010,4,0
Hidden Path Entertainment,2011,1,0
Hidden Path Entertainment,2014,2,0
"Hidden Path Entertainment, Inc.",2013,1,0
Hifire Game Studio,2017,1,0
High Horse Entertainment,2017,1,0
High Impact Games,2012,1,0
High Iron Simulations,2016,4,0
High Iron Simulations,2017,4,0
High Tale Studios,2016,1,0
Highcastle Studios,2014,1,0
Hijong Park,2017,2,1
Hikati Games,2017,1,0
Hikergames,2016,1,0
Himalaya Studios,2006,2,0
Himalaya Studios,2010,1,0
Himeki Games Ltd,2017,1,0
Hinterland Studio Inc.,2017,2,0
Hio Giang,2017,1,0
Hip Soft,2007,1,0
Hip Soft,2008,1,0
Hip Soft,2009,2,0
Hipix Studio,2015,1,0
Hipix Studio,2016,6,0
Hipix Studio,2017,1,0
Hippomancer,2014,2,0
Hit the Crow,2015,1,0
Hitbear Studio,2017,1,0
Hitbox Team,2012,2,0
Hitcents,2013,1,0
Hitcents,2014,1,0
Hitcents,2015,1,0
Hitcents,2016,2,0
Hitpoint Games Ltd.,2016,1,0
Hive Mind Studios,2016,2,0
HoCWar,2016,1,1
Hobbisoft,2016,1,0
Hobibit,2017,1,0
Hodeaka Studio,2016,1,0
Hohng LLC,2017,1,1
Hojo Studio,2017,1,0
Holdbrand Ltd,2017,1,0
"Holden Boyles,Ciprian Stanciu",2014,2,0
Holgersson Entertainment,2015,1,0
Holgersson Entertainment,2016,1,0
Holistic Games,2017,1,0
Hollow Ponds,2017,2,0
Holospark,2017,2,0
Holotech Studios,2014,3,0
Holotech Studios,2015,5,0
Holotech Studios,2016,14,5
Holotech Studios,2017,2,0
Holy Priest,2015,1,1
"Holy Warp,Black Wing Foundation",2014,4,0
Holyday Studios,2017,2,2
Home Groan Games,2013,1,0
Home Net Games,2016,2,2
Home Net Games,2017,1,1
Homegrown Games,2009,1,0
Homegrown Games,2014,1,0
Homegrown Games,2016,1,0
Homemade Games,2015,1,0
Homewreckers Studio,2017,1,1
Homiebear Studio,2016,1,0
Homph,2015,1,0
HoneyBeeSoftware,2017,1,0
Honeyslug,2009,1,0
HongbinGame,2017,1,0
Hont,2017,1,0
Hoobalugalar_X,2017,1,1
Hooligans Entertainment,2015,1,0
Hooligans Entertainment,2016,1,0
Hoplite Research LLC,2015,1,0
Hoplon,2017,5,0
"Hoplon,Izyplay Game Studio",2016,1,0
"Hopoo Games, LLC",2013,1,0
"Hopoo Games, LLC",2017,1,0
HoppangGames,2017,1,0
Horizon Games,2017,1,0
Horizon Studio,2016,1,1
Horizon Studio,2017,1,0
HorngYeuan Digital,2017,1,0
Hoshko,2016,2,0
Hosted Games,2011,2,0
Hosted Games,2013,2,0
Hosted Games,2014,4,0
Hosted Games,2015,5,0
Hosted Games,2016,6,0
Hosted Games,2017,7,0
Hostel Games,2016,1,0
Hot Lava,2014,1,0
"Hot Seat, Ltd",2017,1,0
Hothead Games,2008,2,0
Hothead Games,2010,2,0
Hothead Games,2011,2,0
"Hourences,Grip Games,Jonas Kjellberg",2016,1,0
House House,2016,2,0
House Izezweth,2017,1,0
House On Fire,2015,1,0
House of Tales,2001,1,0
House of Tales,2005,1,0
House of Tales,2008,1,0
House of Tales,2010,1,0
Housemarque,2014,2,0
Housemarque,2017,1,0
Hovgaard Games,2017,1,0
HuBiao,2017,1,0
Hubert Moszka,2017,1,1
Hucast Games,2017,1,0
Hudell Tales,2017,1,0
Huebotics,2015,1,0
Huge Calf Studios,2017,2,0
Hugebot!,2016,1,0
Human Head Studios,2001,1,0
"Humanture, Inc.",2017,1,0
Humble Hearts LLC,2013,1,0
Humdrum Software LLC,2015,1,0
Humongous Entertainment,1992,1,0
Humongous Entertainment,1993,2,0
Humongous Entertainment,1994,2,0
Humongous Entertainment,1995,3,0
Humongous Entertainment,1996,6,0
Humongous Entertainment,1997,2,0
Humongous Entertainment,1998,5,0
Humongous Entertainment,1999,3,0
Humongous Entertainment,2000,3,0
Humongous Entertainment,2001,3,0
Humongous Entertainment,2002,1,0
Humongous Entertainment,2003,2,0
Humongous Entertainment,2015,2,0
Hunchback Studio,2017,2,0
Hungry Planet Games,2016,1,0
HuniePot,2015,3,0
HuniePot,2016,1,0
Hunted Cow Studios,2014,4,1
Hunted Cow Studios,2016,1,0
"Hunter Games Australia,Hunter Games Studio China",2016,1,0
Hunter Gatherer Games,2015,1,0
Hunter Hamster,2015,1,0
Hunter Studio,2016,2,0
Husky Swim Team,2015,1,0
Hut 90,2016,3,0
Huw Millward,2017,1,0
Huy Phan,2014,1,0
Huy Phan,2015,1,0
Hybriona Labs,2016,2,0
Hybris Studios,2017,1,0
Hyde Games,2015,1,0
Hydezeke,2015,2,0
Hydra Interactive,2017,1,0
Hydrant Games,2016,1,0
Hydravision Entertainment,2005,1,0
Hydravision Entertainment,2008,1,0
Hydro Games,2015,1,0
Hyeson,2017,1,0
HypeTrain Digital,2017,2,0
Hyper Awesome Entertainment,2016,1,0
Hyper Hippo Games,2014,3,0
Hyper Hippo Games,2015,3,1
Hyper Hippo Games,2016,3,1
Hyper Hippo Games,2017,1,1
HyperBerry Games,2016,2,0
HyperDevbox,2017,1,0
HyperDrive Games,2015,1,0
HyperKat Games,2014,1,0
HyperKat Games,2015,1,0
HyperReuts,2017,1,0
HyperSloth,2015,1,0
"HyperSloth,Norman Legies",2015,1,0
Hypercane Studios,2014,1,0
Hyperkinetic Studios,2017,1,0
Hypersect,2016,1,0
Hyptosis,2016,1,0
Hörberg Productions,2014,1,0
Hörberg Productions,2015,1,0
I Fight Bears,2014,1,0
I Need Play,2016,1,0
I SHOW YOU,2017,1,0
I Sioux Game Productions B.V.,2010,2,0
I-Illusions,2013,1,0
I-deal Games,2004,1,0
I.O.S. Team,2002,1,0
I3,2017,1,1
IBOLOGY LLC,2015,1,0
IBOLOGY LLC,2017,1,0
ICE Entertainment,2015,3,3
ICE Entertainment,2016,6,2
ID Group,2017,1,0
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,9,0
"IDEA FACTORY,COMPILE HEART",2017,9,0
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017,8,0
"IDEA FACTORY,COMPILE HEART,PREAPP PARTNERS",2016,2,0
"IDEA FACTORY,COMPILE HEART,TAMSOFT",2016,2,0
IDHAS Studios,2013,1,1
IDHAS Studios,2016,1,0
"IF Games,Vertigo Games",2015,1,0
IF Studios,2014,1,0
IHS,2017,1,0
"IKI STUDIOS, LLC",2017,1,0
ILIKESCIFI Games,2014,2,0
"ILIKESCIFI Games,Clement Willay Games",2016,1,0
ILIN DMITRY IGOREVICH,2017,1,0
ILLUMICORP,2017,4,0
ILLUSIONETWORK,2016,1,0
"IMCGAMES Co.,Ltd.",2016,5,1
"IMCGAMES Co.,Ltd.",2017,9,0
IMGN.PRO,2015,2,0
IMPERIAL NORTH MUSIC AGENCY,2015,1,0
IMPIRESOFT,2017,1,0
IMakeGames,2015,1,0
INDIE PLAY,2017,1,0
INGAME,2018,1,0
INSIDE SYSTEM,2015,1,0
INSIDE SYSTEM,2016,1,0
INSIDE SYSTEM,2017,2,0
INT2000,2016,1,0
"INTERMARUM,ONE MORE LEVEL",2014,1,0
"INTI CREATES CO., LTD.",2015,4,0
IN|Framez Technology Corp.,2017,1,0
IO Entertainment,2013,4,1
IO Entertainment,2014,1,0
IO Interactive,2007,1,0
IO Interactive,2009,2,0
IO Interactive,2010,4,0
"IO Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",2016,1,1
ION LANDS,2017,2,0
ION M.G LTD,2016,1,0
IOZO GAMES,2016,1,0
IObit,2015,2,1
IObit,2016,2,1
IObit,2017,2,1
IP Izmailov Vladimir Yurievich,2017,1,0
IPACS,2012,1,0
IPACS,2014,3,0
IPACS,2016,2,0
IPACS,2017,3,3
IR Studio,2016,2,0
ISOTX,2008,1,0
ISOTX,2015,3,0
Ian Campbell,2013,1,0
Ian Campbell,2017,1,0
Ian Isaro,2015,1,0
"Ian MacLarty,Jon Kerney",2014,1,0
Ian Martin,2016,1,0
Ian Snyder,2014,1,0
Ian Snyder,2016,1,0
Ian Williams,2017,1,0
Ibrahim Indra Baskara,2016,1,0
Icarus Development Team,2014,1,0
Icarus Development Team,2015,1,0
Icarus Games,2014,2,0
Ice Water Games,2014,1,0
Ice Water Games,2015,2,1
Ice-Pick Lodge,2011,1,0
Ice-Pick Lodge,2013,1,0
"Ice-Pick Lodge,General Arcade",2015,1,0
IceGames Studios,2014,1,0
"Icebird Studios,Aesir Interactive",2017,1,0
Iced Lizard Games,2015,2,0
Iceflake Studios,2017,3,0
Icehole Games,2010,2,0
Icehole Games,2015,1,0
