user_id,total_items,total_spent
76561198063988555,56,535.55
76561198063988577,44,212.83
76561198063988983,24,59.96
76561198063988987,17,54.98
76561198063991199,9,94.82
76561198063991519,78,930.47
76561198063992961,5,4.99
76561198064003662,54,373.59
76561198064006861,100,1005.59
76561198064007233,12,119.9
76561198064011176,17,160.9
76561198064012398,1,29.99
76561198064012546,34,345.74
76561198064013940,12,74.98
76561198064014812,3,49.98
76561198064015098,198,2204.73
76561198064016444,58,514.75
76561198064017302,47,374.79
76561198064019196,1,9.99
76561198064020523,31,198.77
76561198064021162,8,29.98
76561198064021688,69,963.07
76561198064025853,40,396.74
76561198064026657,193,1727.32
76561198064028557,36,337.51
76561198064028876,71,707.36
76561198064029407,65,969.51
76561198064031649,24,274.86
76561198064031799,53,271.85
76561198064031996,2,0.0
76561198064036549,5,44.97
76561198064036625,35,302.81
76561198064041113,5,9.99
76561198064056486,21,188.81
76561198064057270,60,467.44
76561198064058188,89,576.41
76561198064062862,70,720.53
76561198064063056,70,793.47
76561198064063178,22,229.9
76561198064064207,190,2440.93
76561198064064660,40,539.7
76561198064065326,15,99.92
76561198064065810,51,364.83
76561198064065906,54,516.66
76561198064066859,192,1911.03
76561198064067376,14,59.85
76561198064067988,44,431.7
76561198064068619,30,189.47
76561198064069178,61,879.6
76561198064069767,2,14.99
76561198064070997,2,0.0
76561198064071441,4,2.99
76561198064071761,19,89.84
76561198064072174,6,19.99
76561198064072361,22,204.89
76561198064072755,5,49.97
76561198064077393,81,871.2
76561198064104672,75,877.38
76561198064107236,27,283.77
76561198064109096,19,264.87
76561198064109176,12,149.88
76561198064110494,36,374.73
76561198064111719,99,1471.13
76561198064112400,95,1302.27
76561198064112935,15,139.93
76561198064114091,5,23.98
76561198064117170,75,663.54
76561198064117221,41,162.69
76561198064118538,3,14.99
76561198064118853,10,199.93
76561198064120697,19,14.99
76561198064120755,131,1669.64
76561198064122435,42,200.89
76561198064123385,18,179.79
76561198064124587,81,678.45
76561198064131504,12,204.94
76561198064135570,36,381.84
76561198064142104,3,49.97
76561198064142600,79,999.29
76561198064142736,21,0.0
76561198064146553,11,54.96
76561198064148060,226,2928.84
76561198064148204,289,3412.86
76561198064150679,86,1059.35
76561198064151396,81,518.6
76561198064152834,14,309.87
76561198064153587,58,906.32
76561198064154742,14,201.88
76561198064154980,57,754.49
76561198064156100,41,313.69
76561198064157494,1,19.99
76561198064157523,23,344.86
76561198064157979,85,688.39
76561198064158985,2,22.98
76561198064159013,43,571.69
76561198064161289,11,124.95
76561198064162548,2,1.99
76561198064163195,192,1616.76
76561198064167171,39,433.56
76561198064167241,58,477.62
76561198064168583,6,49.98
76561198064173853,4,14.99
76561198064174266,21,157.8
76561198064178886,21,204.87
76561198064181645,57,395.65
76561198064188504,100,1332.2
76561198064190584,101,1171.15
76561198064192098,179,2849.16
76561198064192206,37,423.74
76561198064193270,48,190.88
76561198064194412,20,377.86
76561198064195918,31,55.95
76561198064197054,34,325.87
76561198064197152,9,99.97
76561198064197386,138,1793.91
76561198064199011,47,319.63
76561198064199218,116,1299.18
76561198064199404,17,266.77
76561198064199830,9,98.86
76561198064200121,7,160.91
76561198064200598,19,104.81
76561198064201370,12,114.93
76561198064201919,7,0.0
76561198064201971,27,151.8
76561198064202035,75,1051.26
76561198064203876,1,9.99
76561198064205688,4,0.0
76561198064206601,5,79.98
76561198064207533,24,314.85
76561198064210517,89,922.24
76561198064213407,5,64.96
76561198064214101,4,0.0
76561198064214271,55,384.75
76561198064215099,6,52.96
76561198064215349,73,525.43
76561198064217097,1,0.0
76561198064218744,63,899.27
76561198064223823,52,636.59
76561198064225300,188,2295.94
76561198064227787,7,19.98
76561198064234122,54,573.64
76561198064235544,103,664.4
76561198064237603,42,772.53
76561198064238629,18,229.88
76561198064242318,107,1115.94
76561198064243876,44,131.83
76561198064244826,4,38.88
76561198064245009,5,9.99
76561198064247736,46,200.46
76561198064248892,35,372.78
76561198064252114,20,187.7
76561198064252390,76,535.18
76561198064252668,71,535.53
76561198064254180,66,847.63
76561198064256358,89,726.49
76561198064258020,6,84.95
76561198064258570,55,261.7
76561198064260593,60,379.47
76561198064261148,16,45.95
76561198064261294,143,1662.78
76561198064261842,8,49.94
76561198064263168,38,360.77
76561198064263411,12,194.94
76561198064263559,27,160.79
76561198064266109,1,29.99
76561198064266531,91,844.26
76561198064267602,70,441.29
76561198064269481,4,34.98
76561198064272107,124,1161.47
76561198064274465,13,185.9
76561198064275155,5,34.96
76561198064275851,2,19.98
76561198064277979,11,94.81
76561198064278995,2,19.99
76561198064280737,156,2345.52
76561198064281993,19,76.93
76561198064283266,138,1321.05
76561198064287287,2,9.99
76561198064287685,111,1091.38
76561198064296392,36,219.72
76561198064300552,49,409.69
76561198064304050,18,56.86
76561198064304806,36,516.78
76561198064305132,28,324.8
76561198064306106,42,375.76
76561198064307010,3,9.99
76561198064309762,16,99.95
76561198064309861,144,1734.07
76561198064310442,2,9.99
76561198064313624,4,49.97
76561198064315026,5,62.95
76561198064317610,49,341.51
76561198064323242,5,0.0
76561198064325200,112,1392.0
76561198064327120,3,44.97
76561198064329211,11,124.91
76561198064331881,2,14.99
76561198064332078,17,184.66
76561198064335147,2,69.98
76561198064335789,231,1775.56
76561198064337328,192,1996.24
76561198064337473,20,310.81
76561198064338479,5,0.0
76561198064340756,50,114.92
76561198064341143,93,1008.38
76561198064341931,56,818.37
76561198064342153,135,1445.61
76561198064343153,286,3762.56
76561198064345573,8,64.96
76561198064347620,2,19.99
76561198064350756,9,0.0
76561198064352518,7,19.99
76561198064352761,117,1886.1
76561198064357953,7,64.95
76561198064358360,123,1453.98
76561198064359072,12,114.94
76561198064367024,6,38.88
76561198064369000,33,393.6
76561198064371138,36,145.71
76561198064372862,124,1577.95
76561198064374002,15,74.94
76561198064374976,104,971.43
76561198064375662,17,73.87
76561198064380004,157,2145.46
76561198064380520,2,19.99
76561198064383260,197,1821.26
76561198064383466,146,1821.8
76561198064384122,178,1809.82
76561198064385621,94,1325.92
76561198064388837,5,57.76
76561198064390730,6,0.0
76561198064391721,4,49.96
76561198064394417,50,358.71
76561198064395261,149,1975.45
76561198064396081,21,214.88
76561198064398157,53,544.75
76561198064398473,18,68.86
76561198064401931,4,29.98
76561198064404467,41,474.61
76561198064404715,16,182.88
76561198064413834,15,0.0
76561198064418926,9,49.97
76561198064419066,7,59.96
76561198064423028,2,14.99
76561198064423172,16,48.9
76561198064427658,143,2277.69
76561198064428104,64,306.58
76561198064430974,22,43.87
76561198064432296,186,1040.99
76561198064432538,6,14.99
76561198064432554,15,74.98
76561198064432722,10,114.94
76561198064434109,88,1022.31
76561198064436502,102,1240.1
76561198064438473,78,932.25
76561198064438745,102,1165.15
76561198064439187,70,972.53
76561198064439687,2,0.0
76561198064440841,10,79.97
76561198064441059,98,820.21
76561198064441837,193,2106.41
76561198064442033,69,357.79
76561198064442424,84,881.49
76561198064442749,4,14.99
76561198064445006,19,242.66
76561198064445891,68,817.47
76561198064446373,5,0.0
76561198064449103,7,90.94
76561198064450401,117,1253.41
76561198064461751,47,306.56
76561198064465896,17,212.88
76561198064466654,63,1078.53
76561198064468415,75,667.64
76561198064468430,30,197.86
76561198064474398,22,83.84
76561198064476584,141,1855.13
76561198064478431,4,0.0
76561198064480735,2,39.99
76561198064481004,61,649.62
76561198064483142,12,98.84
76561198064483221,31,345.79
76561198064483406,65,508.0
76561198064483957,3,39.98
76561198064484479,336,3062.61
76561198064486084,140,2044.48
76561198064487027,144,1730.77
76561198064489699,1,14.99
76561198064490012,6,94.96
76561198064490202,31,44.97
76561198064491730,72,984.27
76561198064492131,23,238.58
76561198064493915,43,531.3
76561198064494251,36,378.74
76561198064494661,1,9.99
76561198064500763,51,672.48
76561198064501505,14,154.94
76561198064503363,44,407.47
76561198064513612,2,0.0
76561198064516147,43,476.75
76561198064525190,7,24.98
76561198064525951,14,109.92
76561198064526566,44,351.72
76561198064527612,2,28.89
76561198064530082,11,170.92
76561198064532072,179,2224.61
76561198064533695,17,160.91
76561198064534191,10,34.98
76561198064534559,148,2426.27
76561198064536564,35,169.78
76561198064536870,122,1587.03
76561198064537832,8,54.98
76561198064538101,9,149.93
76561198064538771,124,1831.71
76561198064539389,6,84.97
76561198064540648,1,14.99
76561198064542039,163,1884.24
76561198064545591,28,169.89
76561198064548203,20,228.77
76561198064548559,44,220.75
76561198064549825,65,502.68
76561198064553245,170,1550.88
76561198064560900,11,124.92
76561198064563804,77,316.63
76561198064567535,4,29.98
76561198064572589,34,107.9
76561198064574476,48,484.58
76561198064575920,61,503.57
76561198064577488,64,562.62
76561198064579722,54,261.66
76561198064580368,33,88.84
76561198064580732,8,79.95
76561198064582506,132,1654.79
76561198064584735,22,249.8
76561198064584898,148,1405.78
76561198064585591,45,722.54
76561198064587166,159,1599.93
76561198064589692,29,284.71
76561198064591501,11,67.95
76561198064593416,54,569.65
76561198064593534,45,553.51
76561198064595451,5,14.99
76561198064596853,105,807.24
76561198064598623,29,222.82
76561198064599173,156,1117.31
76561198064600203,177,2329.17
76561198064600395,140,1460.79
76561198064601805,38,223.73
76561198064603190,3,19.99
76561198064604341,9,68.94
76561198064606059,70,361.43
76561198064608457,24,381.57
76561198064609857,46,337.65
76561198064610417,20,176.89
76561198064613705,35,104.94
76561198064614260,5,19.99
76561198064619260,53,265.43
76561198064619367,102,662.53
76561198064619633,71,901.37
76561198064620213,3,29.98
76561198064620286,26,248.78
76561198064620355,35,62.75
76561198064621816,2,0.0
76561198064621933,3,0.0
76561198064622320,97,437.59
76561198064622636,52,752.48
76561198064623820,4,9.99
76561198064629938,175,1868.6
76561198064631460,63,624.46
76561198064631536,26,305.84
76561198064634796,69,889.27
76561198064635236,31,380.72
76561198064636400,130,1505.6
76561198064637000,17,302.8
76561198064639278,21,84.94
76561198064640610,3,8.9
76561198064641922,9,64.95
76561198064646436,67,828.43
76561198064646559,35,545.77
76561198064649892,50,269.78
76561198064652130,1,9.99
76561198064654120,32,479.53
76561198064654723,19,104.91
76561198064654914,26,262.83
76561198064658560,37,647.6
76561198064659739,10,109.94
76561198064659757,79,844.37
76561198064661325,93,1417.13
76561198064661413,63,566.61
76561198064663093,21,118.83
76561198064663981,118,1008.03
76561198064664409,18,215.88
76561198064665213,44,315.7
76561198064665511,1,19.99
76561198064665799,51,157.77
76561198064667109,15,119.92
76561198064667147,112,1680.97
76561198064668233,57,663.56
76561198064668903,30,504.83
76561198064671483,12,169.92
76561198064671793,12,88.86
76561198064673780,12,168.91
76561198064674195,23,329.84
76561198064675833,80,1203.16
76561198064676811,52,540.59
76561198064681833,98,599.4
76561198064687309,16,196.82
76561198064689964,82,750.37
76561198064691405,5,29.98
76561198064691636,50,457.61
76561198064692010,157,2066.65
76561198064693528,53,490.57
76561198064696304,39,362.78
76561198064696678,25,215.34
76561198064700714,18,279.88
76561198064702734,39,437.54
76561198064704208,64,848.17
76561198064704330,76,596.4
76561198064704782,38,664.72
76561198064705030,55,219.74
76561198064705516,2,9.99
76561198064706676,7,69.96
76561198064708436,117,1576.1
76561198064710794,78,499.36
76561198064710856,43,366.82
76561198064711492,35,342.74
76561198064712370,1,19.99
76561198064713198,107,1670.04
76561198064713506,16,72.83
76561198064713620,314,3364.74
76561198064715028,7,109.94
76561198064717562,43,367.86
76561198064718777,52,642.53
76561198064723559,6,128.85
76561198064723833,304,3789.39
76561198064724491,315,3360.49
76561198064725688,82,976.38
76561198064725978,19,24.98
76561198064726530,2,29.99
76561198064726737,29,226.74
76561198064727651,45,316.67
76561198064729265,90,1123.27
76561198064735291,19,30.97
76561198064736339,109,1214.12
76561198064739584,3,0.0
76561198064739738,30,297.73
76561198064740837,11,0.0
76561198064742037,8,69.95
76561198064747645,95,906.42
76561198064747919,56,767.49
76561198064749151,5,79.96
76561198064752728,22,223.84
76561198064753469,55,579.55
76561198064754761,33,384.77
76561198064757535,10,68.86
76561198064758143,50,450.77
76561198064758696,19,17.79
76561198064761158,1,19.99
76561198064765769,29,220.85
76561198064767255,18,108.85
76561198064768752,186,2208.49
76561198064769602,3,9.99
76561198064771008,37,328.68
76561198064771376,16,84.95
76561198064774652,7,0.0
76561198064776202,21,142.78
76561198064777532,13,164.93
76561198064778508,43,331.39
76561198064780329,16,48.88
76561198064781393,14,67.96
76561198064781595,3,0.0
76561198064781816,21,203.87
76561198064783507,17,99.94
76561198064786731,7,54.96
76561198064787980,22,63.85
76561198064788873,7,14.99
76561198064789843,67,797.45
76561198064792437,15,96.92
76561198064794149,17,18.95
76561198064795095,6,0.0
76561198064795279,131,1809.63
76561198064803743,1,19.99
76561198064813230,91,1337.2
76561198064814430,3,29.98
76561198064814908,4,0.0
76561198064816660,32,545.72
76561198064823719,55,712.35
76561198064823826,46,502.56
76561198064824806,7,44.96
76561198064825378,18,282.7
76561198064827090,4,44.97
76561198064828207,10,8.9
76561198064830680,9,83.72
76561198064831572,4,39.98
76561198064834139,69,1010.43
76561198064836381,3,19.99
76561198064838276,108,1039.35
76561198064838463,14,99.95
76561198064838729,7,29.97
76561198064838939,2,9.99
76561198064839089,9,64.95
76561198064841423,56,99.94
76561198064842725,15,75.43
76561198064843587,95,1265.07
76561198064844655,36,513.76
76561198064849607,49,477.61
76561198064849762,31,154.9
76561198064852024,1,0.0
76561198064856398,63,626.44
76561198064858128,94,1202.17
76561198064859777,56,589.49
76561198064864426,2,19.99
76561198064865352,188,2232.31
76561198064865650,29,204.78
76561198064866468,35,431.77
76561198064867044,27,163.76
76561198064870122,7,44.97
76561198064871658,127,748.07
76561198064871920,53,767.51
76561198064872288,55,533.45
76561198064872377,47,426.54
76561198064873092,3,0.0
76561198064873884,50,569.43
76561198064874600,50,381.5
76561198064876158,47,185.69
76561198064876338,54,418.66
76561198064878584,3,9.99
76561198064878702,9,160.91
76561198064879856,12,114.91
76561198064880744,13,79.97
76561198064881562,39,294.72
76561198064883043,28,24.98
76561198064884413,19,159.9
76561198064885124,11,78.83
76561198064885449,104,1186.94
76561198064887228,4,24.98
76561198064888365,31,43.87
76561198064889832,22,241.8
76561198064892991,45,260.65
76561198064893805,107,1071.45
76561198064894217,15,164.94
76561198064894732,94,1083.04
76561198064894873,139,1726.85
76561198064895526,85,970.6
76561198064897138,95,1121.34
76561198064898881,2,19.99
76561198064901359,18,179.89
76561198064907131,88,944.27
76561198064914810,33,201.84
76561198064916337,8,74.95
76561198064918148,2,19.99
76561198064921074,50,322.61
76561198064923835,15,49.96
76561198064923958,35,320.64
76561198064928676,133,1378.95
76561198064929248,23,119.91
76561198064933096,29,19.99
76561198064935172,34,225.87
76561198064935321,178,2655.95
76561198064935359,33,429.51
76561198064935676,3,19.99
76561198064936176,104,1284.07
76561198064937281,3,34.98
76561198064937824,9,85.95
76561198064939999,66,575.56
76561198064941579,5,69.96
76561198064943723,5,69.98
76561198064944099,14,104.93
76561198064944169,6,200.88
76561198064945201,11,108.86
