user_id,total_items,total_spent,total_recom
76561198057321028,3,0.0,0
76561198057322597,115,1565.12,0
76561198057323179,77,868.45,0
76561198057326702,7,79.95,0
76561198057334670,23,179.9,0
76561198057337035,43,364.72,0
76561198057340904,70,1006.43,2
76561198057341681,2,9.99,0
76561198057344865,69,863.45,0
76561198057345587,10,121.94,0
76561198057345918,18,219.88,0
76561198057346337,36,168.78,3
76561198057347106,51,564.71,1
76561198057347539,33,212.85,5
76561198057349395,83,1288.28,0
76561198057349469,15,99.93,0
76561198057351657,46,574.67,0
76561198057353931,38,274.88,0
76561198057354052,48,840.51,0
76561198057354755,45,325.66,3
76561198057355556,34,243.77,1
76561198057356611,46,119.95,0
76561198057359314,21,148.8,1
76561198057361192,2,29.98,0
76561198057363413,54,479.75,0
76561198057366758,32,450.58,0
76561198057367464,65,606.53,0
76561198057367979,80,856.51,2
76561198057368147,7,99.96,0
76561198057368586,25,309.82,1
76561198057368846,97,331.64,4
76561198057369211,122,1554.0,3
76561198057370172,113,1820.64,0
76561198057372826,27,310.73,0
76561198057373133,68,778.32,0
76561198057373838,39,359.64,0
76561198057379047,56,853.57,0
76561198057381824,22,103.84,0
76561198057382928,86,1086.0,0
76561198057389121,59,525.53,0
76561198057389997,44,455.71,0
76561198057391827,26,285.84,0
76561198057391954,51,581.72,0
76561198057397326,47,464.78,0
76561198057397596,50,606.49,0
76561198057398463,18,114.92,0
76561198057398901,22,229.81,0
76561198057401178,10,69.96,0
76561198057402319,180,2587.26,0
76561198057402556,5,19.99,0
76561198057404948,46,398.61,1
76561198057406795,23,139.93,1
76561198057409863,117,474.31,0
76561198057411234,22,195.88,0
76561198057412551,11,0.0,1
76561198057412559,117,1696.83,0
76561198057414504,2,9.99,0
76561198057414589,52,558.64,0
76561198057414722,15,189.87,0
76561198057415723,53,380.55,0
76561198057416678,114,1207.76,1
76561198057418315,63,602.39,0
76561198057418960,24,190.84,1
76561198057419298,59,727.54,0
76561198057419414,19,104.93,0
76561198057421393,66,654.33,0
76561198057426716,28,413.74,0
76561198057429685,1,4.99,0
76561198057434261,30,260.71,0
76561198057436726,8,87.93,0
76561198057437285,89,767.15,1
76561198057440593,2,14.99,0
76561198057443216,28,498.7,0
76561198057448184,52,467.52,0
76561198057449004,121,1245.91,0
76561198057451875,78,785.57,2
76561198057453677,201,1784.72,6
76561198057454527,22,192.87,1
76561198057455304,25,264.78,0
76561198057456196,57,292.63,0
76561198057457881,7,59.96,0
76561198057459555,10,129.91,0
76561198057459896,48,462.44,0
76561198057462487,68,410.53,8
76561198057463811,79,522.54,0
76561198057467373,59,1583.24,0
76561198057470741,32,475.79,0
76561198057471883,104,855.24,2
76561198057473311,68,867.02,2
76561198057473651,20,120.87,0
76561198057474806,31,418.71,0
76561198057475687,80,788.31,0
76561198057478138,8,14.99,0
76561198057479361,37,318.78,4
76561198057483313,12,184.9,0
76561198057483950,3,54.97,0
76561198057484362,46,829.51,0
76561198057485722,34,515.72,0
76561198057491717,15,98.92,0
76561198057493847,12,178.91,0
76561198057495014,17,137.91,1
76561198057495476,23,195.77,0
76561198057499154,56,937.55,0
76561198057505842,47,565.48,0
76561198057511203,76,516.43,1
76561198057513114,111,441.12,0
76561198057518044,29,173.89,0
76561198057519270,59,377.65,5
76561198057519621,8,59.95,0
76561198057519846,8,104.96,0
76561198057521157,88,1160.19,4
76561198057522185,30,316.79,0
76561198057524542,15,29.99,0
76561198057525060,26,265.72,0
76561198057526172,67,556.84,1
76561198057536095,6,114.92,0
76561198057537263,14,49.97,0
76561198057537709,7,14.99,0
76561198057539407,7,89.96,0
76561198057540115,3,39.97,0
76561198057540371,152,1661.79,2
76561198057543278,31,264.8,0
76561198057543369,25,254.7,2
76561198057543667,14,114.93,0
76561198057547310,168,1861.85,0
76561198057550357,6,69.98,0
76561198057552510,75,1047.67,0
76561198057552940,51,466.43,0
76561198057560600,25,264.71,0
76561198057570429,3,9.99,0
76561198057572373,41,142.7,0
76561198057572494,2,0.0,0
76561198057573332,51,578.67,1
76561198057573628,16,239.91,0
76561198057575745,63,483.59,1
76561198057578907,7,49.95,1
76561198057582654,13,264.91,0
76561198057583546,224,2315.85,1
76561198057584192,63,1162.4,1
76561198057585580,56,718.58,0
76561198057587195,19,182.87,1
76561198057589026,7,64.96,0
76561198057589931,45,463.65,0
76561198057590952,61,1092.49,0
76561198057591914,27,169.75,0
76561198057592145,140,1828.77,1
76561198057593890,167,2066.63,0
76561198057594218,152,2121.66,2
76561198057594396,29,75.94,0
76561198057596243,23,165.85,2
76561198057599042,109,1460.14,0
76561198057599267,54,222.54,1
76561198057602383,14,34.98,0
76561198057609562,60,630.48,1
76561198057612284,12,0.0,3
76561198057612981,2,19.98,0
76561198057613151,23,334.84,0
76561198057617545,50,393.38,2
76561198057617947,5,19.99,0
76561198057620511,49,456.52,0
76561198057626746,9,54.97,0
76561198057631298,47,393.62,1
76561198057631828,28,437.77,0
76561198057635477,6,29.98,0
76561198057635795,18,29.98,0
76561198057636972,73,326.34,1
76561198057637896,377,4872.72,1
76561198057637915,3,23.99,0
76561198057644489,30,357.83,0
76561198057647908,31,284.51,0
76561198057648065,30,270.76,0
76561198057649032,24,154.89,0
76561198057649163,11,86.93,0
76561198057650060,55,601.44,0
76561198057650518,118,1438.03,0
76561198057653812,25,294.83,0
76561198057654325,36,122.81,1
76561198057654603,126,1472.83,2
76561198057655648,2,0.0,0
76561198057657933,25,129.91,0
76561198057658513,2,19.99,0
76561198057660678,141,1590.6,2
76561198057662405,60,575.62,0
76561198057663321,50,270.65,0
76561198057674714,71,646.44,0
76561198057678360,24,325.84,0
76561198057679422,32,148.78,0
76561198057680492,19,41.96,0
76561198057681731,65,403.67,0
76561198057685527,119,1244.08,1
76561198057687062,5,19.98,0
76561198057691157,20,92.75,0
76561198057691908,5,39.98,0
76561198057693187,38,363.78,0
76561198057694721,88,783.1,0
76561198057695127,4,44.97,0
76561198057699482,8,130.94,0
765611980577,32,57.85,0
76561198057703301,152,1892.95,0
76561198057704102,40,554.74,0
76561198057706690,11,44.97,0
76561198057707533,201,3179.99,1
76561198057720410,6,54.96,0
76561198057723496,33,258.73,3
76561198057726294,15,84.93,0
76561198057726790,7,69.96,0
76561198057727544,66,757.42,0
76561198057728382,188,2091.63,3
76561198057730170,49,115.91,0
76561198057730854,14,62.85,0
76561198057731394,27,314.82,0
76561198057732077,8,41.96,0
76561198057734316,31,253.74,0
76561198057734737,15,104.81,0
76561198057735047,191,1922.3,4
76561198057739252,3,14.98,0
76561198057740823,7,94.95,0
76561198057741028,122,1356.09,0
76561198057741720,77,880.98,0
76561198057742339,56,621.52,0
76561198057743516,122,1335.25,0
76561198057744029,1,19.99,0
76561198057744446,8,109.92,0
76561198057745573,11,14.99,0
76561198057746666,34,284.84,0
76561198057753833,55,626.61,0
76561198057755072,80,769.17,1
76561198057758665,40,391.68,0
76561198057762473,34,248.74,3
76561198057762685,29,268.82,0
76561198057764600,137,1515.81,6
76561198057764944,11,22.98,0
76561198057768092,32,256.78,0
76561198057771322,40,219.85,0
76561198057772084,51,682.5,0
76561198057772237,12,154.91,0
76561198057772341,58,803.48,1
76561198057775965,44,464.63,0
76561198057780646,113,1258.61,0
76561198057781627,83,816.33,2
76561198057782516,2,19.99,0
76561198057783066,13,139.91,0
76561198057784033,43,468.66,0
76561198057784104,93,1192.18,2
76561198057784617,86,1279.36,8
76561198057786839,36,346.85,0
76561198057788599,12,85.93,0
76561198057791833,17,162.92,0
76561198057792035,7,49.96,0
76561198057792403,54,213.63,0
76561198057793165,5,34.97,0
76561198057796919,2,39.99,0
76561198057800009,64,769.47,1
76561198057802169,106,1410.86,0
76561198057803852,434,5218.35,1
76561198057806066,61,608.57,0
76561198057814273,19,143.82,1
76561198057816731,11,129.94,0
76561198057830729,14,0.0,0
76561198057833678,9,114.93,0
76561198057834414,166,1924.25,1
76561198057839380,33,210.67,0
76561198057842211,41,547.75,2
76561198057842999,8,69.95,1
76561198057843652,16,153.9,0
76561198057845832,127,1162.18,3
76561198057848197,72,1356.28,1
76561198057852078,10,79.83,0
76561198057855730,20,90.84,0
76561198057856968,30,299.82,1
76561198057859380,92,1071.4,1
76561198057861324,37,438.73,0
76561198057865855,16,340.69,0
76561198057867706,52,808.21,0
76561198057867762,24,134.94,2
76561198057868006,11,64.95,0
76561198057869219,6,29.98,0
76561198057869849,84,1165.03,1
76561198057870858,110,1626.73,0
76561198057874347,39,345.47,0
76561198057877555,71,688.42,0
76561198057879086,47,539.71,0
76561198057884824,103,720.69,1
76561198057886565,95,943.47,3
76561198057894608,100,944.31,2
76561198057899564,46,602.59,0
76561198057901632,113,1219.17,1
76561198057905001,183,1955.55,4
76561198057916608,46,184.86,0
76561198057919602,146,2000.61,7
76561198057921996,146,1692.95,0
76561198057922567,350,4537.54,1
76561198057923944,25,192.86,0
76561198057924076,3,19.99,0
76561198057924542,3,24.98,0
76561198057924996,49,584.57,1
76561198057925806,31,247.76,0
76561198057926017,74,501.69,3
76561198057931112,19,44.97,0
76561198057932055,55,744.51,2
76561198057933467,17,99.94,0
76561198057944017,1,9.99,0
76561198057947451,157,2214.35,5
76561198057948935,9,124.95,0
76561198057949271,3,19.99,0
76561198057950387,121,1982.87,8
76561198057950773,71,687.51,0
76561198057953245,70,657.67,1
76561198057958244,61,706.53,2
76561198057958497,2,8.9,0
76561198057960182,63,815.48,0
76561198057967308,263,3290.31,2
76561198057970004,52,489.6,0
76561198057970914,79,642.42,10
76561198057971383,10,79.96,0
76561198057972303,18,174.78,0
76561198057975258,16,143.88,0
76561198057980624,74,970.4,0
76561198057981752,48,101.72,1
76561198057982190,36,566.71,5
76561198057983862,65,293.67,0
76561198057984304,13,0.0,0
76561198057987262,136,1045.04,0
76561198057988265,69,1096.41,1
76561198057989039,73,798.44,0
76561198057994295,36,168.8,0
76561198057994379,78,71.56,0
76561198057998368,4,23.89,0
76561198058000414,28,263.8,0
76561198058002184,46,319.7,2
76561198058009305,1,14.99,0
76561198058014088,56,621.44,0
76561198058014129,7,44.97,0
76561198058014193,76,729.41,0
76561198058019475,18,208.8,0
76561198058022359,134,819.08,0
76561198058024755,25,264.87,0
76561198058025553,17,249.86,0
76561198058026704,36,276.81,0
76561198058034509,95,982.25,0
76561198058039215,31,179.88,0
76561198058043550,208,2067.25,1
76561198058051633,42,388.69,0
76561198058052525,7,62.94,0
76561198058054234,35,539.77,1
76561198058054667,49,364.77,0
76561198058056499,45,194.84,0
76561198058058192,81,944.45,0
76561198058065379,5,29.99,1
76561198058066941,62,770.59,0
76561198058072694,5,27.97,0
76561198058074117,7,78.96,0
76561198058075231,108,978.22,0
76561198058078372,4,39.98,0
76561198058078423,28,317.68,0
76561198058085849,194,2001.44,0
76561198058086118,11,74.94,0
76561198058089557,107,1271.71,0
76561198058094965,22,89.82,0
76561198058095793,46,607.72,1
76561198058096756,21,248.84,0
76561198058099801,5,79.95,0
76561198058100354,49,493.69,1
76561198058101542,3,89.97,0
76561198058102190,6,17.79,0
76561198058102516,13,64.98,1
76561198058107016,126,1454.85,10
76561198058108293,3,14.99,0
76561198058109229,23,241.83,0
76561198058112671,51,690.65,0
76561198058120305,70,768.08,0
76561198058120500,15,53.87,0
76561198058122880,24,201.77,0
76561198058123182,70,745.39,1
76561198058124455,68,1083.47,0
76561198058124716,48,606.71,0
76561198058128702,76,793.23,3
76561198058129737,167,1975.35,1
76561198058132050,7,84.96,0
76561198058132219,12,34.98,0
76561198058135038,115,710.35,2
76561198058135956,56,751.48,0
76561198058136176,44,726.65,0
76561198058137175,1,9.99,0
76561198058138015,62,977.55,0
76561198058138411,64,840.18,0
76561198058139803,60,796.57,0
76561198058147483,42,532.49,1
76561198058150025,63,926.49,1
76561198058150262,5,39.97,0
76561198058150710,98,1018.22,1
76561198058153058,72,885.2,0
76561198058156706,114,1396.82,1
76561198058159475,10,119.93,0
76561198058159880,19,99.93,0
76561198058160377,55,576.61,2
76561198058161171,70,814.32,0
76561198058163697,6,32.98,0
76561198058164132,10,79.95,0
76561198058166539,24,387.77,0
76561198058167449,2,28.89,0
76561198058167610,71,555.23,0
76561198058170859,57,444.7,0
76561198058171053,22,296.76,0
76561198058172083,10,79.95,0
76561198058175166,25,430.77,0
76561198058175892,7,8.9,0
76561198058176775,3,39.98,0
76561198058177382,148,1446.95,1
76561198058177580,47,891.66,2
76561198058179271,21,141.76,0
76561198058183570,19,121.91,0
76561198058183790,114,1596.08,1
76561198058185076,45,597.42,0
76561198058187367,4,24.98,0
76561198058188878,60,888.4,1
76561198058192281,67,917.28,0
76561198058192790,73,756.43,2
76561198058193058,15,236.64,0
76561198058193255,102,1131.01,1
76561198058193734,30,405.74,0
76561198058195962,55,596.48,0
76561198058199981,43,157.79,0
76561198058200271,93,1247.12,0
76561198058202414,19,58.87,0
76561198058206554,46,428.65,1
76561198058206703,39,449.72,0
76561198058207702,152,1569.57,0
76561198058220261,26,295.86,3
76561198058224329,16,89.95,0
76561198058225461,4,9.99,0
76561198058228833,17,74.97,0
76561198058230663,1457,11157.8,8
76561198058231714,1,9.99,0
76561198058235712,72,800.39,0
76561198058236929,10,0.0,0
76561198058240797,2,19.98,0
76561198058241292,18,143.79,0
76561198058241886,161,2274.66,2
76561198058242285,33,354.79,0
76561198058244820,5,19.98,0
76561198058247995,164,1413.49,2
76561198058249600,70,498.66,1
76561198058249980,34,269.86,0
76561198058251035,1,0.0,0
76561198058251735,74,1076.33,1
76561198058252901,16,223.78,0
76561198058253719,50,274.77,2
76561198058254440,14,69.95,0
76561198058256582,13,84.95,0
76561198058260906,4,19.99,0
76561198058264475,61,783.22,0
76561198058264795,17,9.99,1
76561198058267330,23,89.94,1
76561198058280595,21,202.83,0
76561198058287860,38,323.75,0
76561198058289458,13,69.97,0
76561198058290344,93,1143.21,0
76561198058291343,95,763.28,0
76561198058296948,19,89.94,0
76561198058296995,10,132.92,0
76561198058301224,397,5332.35,0
76561198058303184,109,1273.94,2
76561198058306677,11,8.9,0
76561198058306764,43,374.6,0
76561198058310385,27,129.92,0
76561198058313207,34,327.6,0
76561198058315559,57,316.66,2
76561198058317439,5,39.98,0
76561198058319935,14,14.99,0
76561198058321429,52,657.51,0
76561198058323070,72,814.51,1
76561198058324609,74,827.54,2
76561198058325221,7,38.88,0
76561198058325765,90,562.24,0
76561198058326985,3,34.97,0
76561198058327086,19,309.82,0
76561198058328146,28,109.92,0
76561198058329541,84,1138.94,3
76561198058332089,18,114.92,5
76561198058333765,28,338.76,0
76561198058334654,16,33.88,0
76561198058334724,56,413.68,0
76561198058336480,15,139.9,0
76561198058344483,11,48.94,0
76561198058348122,120,1742.03,0
76561198058349321,9,94.96,0
76561198058350564,11,79.96,0
76561198058352061,5,0.0,0
76561198058357581,76,759.28,0
76561198058362985,59,853.24,1
76561198058364847,107,626.22,1
76561198058369258,38,448.7,0
76561198058370635,214,2320.01,1
76561198058373434,49,193.77,1
76561198058379094,6,34.98,0
76561198058382129,24,289.82,0
76561198058385836,60,1104.37,1
76561198058394266,2,29.99,0
76561198058396256,6,79.95,0
76561198058397061,4,19.98,0
76561198058405866,182,2278.01,8
76561198058406123,51,505.67,0
76561198058406533,39,325.81,0
76561198058410324,16,374.85,0
76561198058412282,134,780.26,1
76561198058414669,143,1830.77,0
76561198058414998,6,34.98,0
76561198058417387,97,579.63,0
76561198058418029,110,1702.98,7
76561198058421989,48,753.56,0
76561198058423315,10,44.96,0
76561198058424536,6,0.0,2
76561198058428041,66,211.56,0
76561198058429469,140,2071.63,0
76561198058431113,13,166.89,0
76561198058434569,12,149.93,0
76561198058435323,25,244.72,0
76561198058435804,62,741.52,0
76561198058438484,15,188.78,0
76561198058439085,1,19.99,0
76561198058441121,176,2531.53,0
76561198058442636,15,85.92,1
76561198058444896,4,0.0,0
76561198058446310,91,1058.27,8
76561198058454220,88,1012.33,2
76561198058455791,47,618.21,1
76561198058456895,32,186.8,1
76561198058457688,8,84.95,0
76561198058458308,26,239.74,0
76561198058461126,12,14.99,0
76561198058461311,2,49.98,0
76561198058463438,1,9.99,0
76561198058463719,39,554.74,0
76561198058465282,32,263.73,0
76561198058470258,81,846.39,0
76561198058470460,8,74.95,0
76561198058470510,65,351.76,0
76561198058473103,260,2000.69,6
76561198058473124,60,538.41,1
76561198058473246,138,1553.83,4
76561198058473768,59,663.35,1
76561198058473959,60,569.56,2
76561198058475143,75,1218.31,0
76561198058477289,9,24.98,0
76561198058477537,31,529.7,1
76561198058479647,7,0.0,1
76561198058479913,48,521.57,0
76561198058486276,4,0.0,0
76561198058487500,36,526.77,2
76561198058487988,20,268.78,0
76561198058490436,14,164.92,0
76561198058495935,92,1570.19,1
76561198058496642,92,1548.36,0
76561198058504292,66,218.43,1
76561198058507679,82,814.46,3
76561198058515847,27,118.84,0
76561198058516333,21,169.87,0
76561198058516591,3,29.99,0
76561198058517789,29,254.83,1
76561198058519249,160,2120.59,0
76561198058520509,12,48.87,0
76561198058522411,73,991.52,0
76561198058526866,85,1052.31,0
76561198058531819,9,63.86,0
76561198058531933,9,58.86,0
76561198058535033,53,738.51,0
76561198058535518,126,1654.16,2
76561198058535930,22,273.74,1
76561198058536640,77,1040.28,1
76561198058536812,114,1606.98,0
76561198058538165,97,897.33,0
76561198058539753,109,840.23,3
76561198058546299,217,2960.05,1
76561198058547096,62,864.52,2
76561198058549305,63,902.61,0
76561198058549544,106,1174.07,0
76561198058550517,116,1207.13,1
76561198058555953,192,2579.0,0
76561198058558390,76,803.34,0
76561198058558899,4,14.99,0
76561198058561260,1,9.99,0
76561198058562728,163,2352.6,10
76561198058562960,17,89.82,0
76561198058563338,69,670.52,0
76561198058565407,3,44.98,0
76561198058569024,26,358.59,0
76561198058569710,31,325.65,0
76561198058570014,67,208.85,0
76561198058570607,57,597.68,0
76561198058571233,202,2391.0,0
